action_id,timestamp,event_type,action_data
8c8f9f9e-7aa3-429e-894c-2e0af07d9f61,0.0,ACTION_START,"{'identifier': '8c8f9f9e-7aa3-429e-894c-2e0af07d9f61', 'temporal_cost': 2.2357911340223957, 'scheduled_start_time': 0.0, 'required_precedents': [], 'presumptions': [], 'action_effects': [], 'action_effects_description': ""{'solid_chemical': {'identifier': 'aa20cd0e-5077-4b94-8e85-5d744a06b232', 'smiles': 'O=C(OC(Cl)(Cl)Cl)OC(Cl)(Cl)Cl', 'state_of_matter': 'SOLID', 'molecular_weight': 296.7483000000001, 'density': 1.4, 'mass': 2.967483000000001, 'is_produced_by': [], 'is_consumed_by': ['1766eb60-0e94-4039-b1e7-406f0b8d70e3'], 'provenance__density': 'dummy estimator based on mw', 'provenance__is_consumed_by': None, 'provenance__is_produced_by': None, 'provenance__mass': None, 'provenance__molecular_weight': 'periodic table', 'provenance__smiles': None, 'provenance__state_of_matter': 'dummy estimator based on mw'}, 'liquid_chemical': {'identifier': 'bb94bd85-c02e-4dc6-a442-efeec30cc73d', 'smiles': 'ClCCl', 'state_of_matter': 'LIQUID', 'molecular_weight': 84.93258000000002, 'density': 1.0, 'mass': 0.8493258000000001, 'is_produced_by': [], 'is_consumed_by': ['1766eb60-0e94-4039-b1e7-406f0b8d70e3'], 'provenance__density': 'dummy estimator based on mw', 'provenance__is_consumed_by': None, 'provenance__is_produced_by': None, 'provenance__mass': None, 'provenance__molecular_weight': 'periodic table', 'provenance__smiles': None, 'provenance__state_of_matter': 'dummy estimator based on mw'}, 'notes': 'making ClCCl solution for O=C(OC(Cl)(Cl)Cl)OC(Cl)(Cl)Cl'}"", 'resources': ['SimplifiedChemicalStorage', 'ReactionVessel-1766eb60-0e94-4039-b1e7-406f0b8d70e3', 'd97b821f-b18c-4eb6-8d62-12b78b6ee1b8'], 'source_iri': 'SimplifiedChemicalStorage', 'destination_iri': 'ReactionVessel-1766eb60-0e94-4039-b1e7-406f0b8d70e3', 'transfer_device_iri': 'd97b821f-b18c-4eb6-8d62-12b78b6ee1b8', 'portion_size': 0.5}"
8c8f9f9e-7aa3-429e-894c-2e0af07d9f61,2.2357911340223957,EFFECT_APPLIED,"{'identifier': '8c8f9f9e-7aa3-429e-894c-2e0af07d9f61', 'temporal_cost': 2.2357911340223957, 'scheduled_start_time': 0.0, 'required_precedents': [], 'presumptions': [], 'action_effects': [{'type': <UnitaryEditType.ANNIHILATE: 'ANNIHILATE'>, 'instance_1_iri': 'InitialStorage', 'instance_2_iri': None, 'property_iri': None, 'data_value': None}, {'type': <UnitaryEditType.CREATE: 'CREATE'>, 'instance_1_iri': '9590afa0-c668-4ed6-b5d7-eb2eae878723', 'instance_2_iri': None, 'property_iri': None, 'data_value': None}, {'type': <UnitaryEditType.CREATE: 'CREATE'>, 'instance_1_iri': 'ee66f46d-8e3a-4549-b9c4-e637b91f3040', 'instance_2_iri': None, 'property_iri': None, 'data_value': None}], 'action_effects_description': ""{'solid_chemical': {'identifier': 'aa20cd0e-5077-4b94-8e85-5d744a06b232', 'smiles': 'O=C(OC(Cl)(Cl)Cl)OC(Cl)(Cl)Cl', 'state_of_matter': 'SOLID', 'molecular_weight': 296.7483000000001, 'density': 1.4, 'mass': 2.967483000000001, 'is_produced_by': [], 'is_consumed_by': ['1766eb60-0e94-4039-b1e7-406f0b8d70e3'], 'provenance__density': 'dummy estimator based on mw', 'provenance__is_consumed_by': None, 'provenance__is_produced_by': None, 'provenance__mass': None, 'provenance__molecular_weight': 'periodic table', 'provenance__smiles': None, 'provenance__state_of_matter': 'dummy estimator based on mw'}, 'liquid_chemical': {'identifier': 'bb94bd85-c02e-4dc6-a442-efeec30cc73d', 'smiles': 'ClCCl', 'state_of_matter': 'LIQUID', 'molecular_weight': 84.93258000000002, 'density': 1.0, 'mass': 0.8493258000000001, 'is_produced_by': [], 'is_consumed_by': ['1766eb60-0e94-4039-b1e7-406f0b8d70e3'], 'provenance__density': 'dummy estimator based on mw', 'provenance__is_consumed_by': None, 'provenance__is_produced_by': None, 'provenance__mass': None, 'provenance__molecular_weight': 'periodic table', 'provenance__smiles': None, 'provenance__state_of_matter': 'dummy estimator based on mw'}, 'notes': 'making ClCCl solution for O=C(OC(Cl)(Cl)Cl)OC(Cl)(Cl)Cl'}"", 'resources': ['SimplifiedChemicalStorage', 'ReactionVessel-1766eb60-0e94-4039-b1e7-406f0b8d70e3', 'd97b821f-b18c-4eb6-8d62-12b78b6ee1b8'], 'source_iri': 'SimplifiedChemicalStorage', 'destination_iri': 'ReactionVessel-1766eb60-0e94-4039-b1e7-406f0b8d70e3', 'transfer_device_iri': 'd97b821f-b18c-4eb6-8d62-12b78b6ee1b8', 'portion_size': 0.5}"
8c8f9f9e-7aa3-429e-894c-2e0af07d9f61,2.2357911340223957,EFFECT_APPLIED,"{'identifier': '8c8f9f9e-7aa3-429e-894c-2e0af07d9f61', 'temporal_cost': 2.2357911340223957, 'scheduled_start_time': 0.0, 'required_precedents': [], 'presumptions': [], 'action_effects': [{'type': <UnitaryEditType.ANNIHILATE: 'ANNIHILATE'>, 'instance_1_iri': 'InitialStorage', 'instance_2_iri': None, 'property_iri': None, 'data_value': None}, {'type': <UnitaryEditType.CREATE: 'CREATE'>, 'instance_1_iri': '9590afa0-c668-4ed6-b5d7-eb2eae878723', 'instance_2_iri': None, 'property_iri': None, 'data_value': None}, {'type': <UnitaryEditType.CREATE: 'CREATE'>, 'instance_1_iri': 'ee66f46d-8e3a-4549-b9c4-e637b91f3040', 'instance_2_iri': None, 'property_iri': None, 'data_value': None}], 'action_effects_description': ""{'solid_chemical': {'identifier': 'aa20cd0e-5077-4b94-8e85-5d744a06b232', 'smiles': 'O=C(OC(Cl)(Cl)Cl)OC(Cl)(Cl)Cl', 'state_of_matter': 'SOLID', 'molecular_weight': 296.7483000000001, 'density': 1.4, 'mass': 2.967483000000001, 'is_produced_by': [], 'is_consumed_by': ['1766eb60-0e94-4039-b1e7-406f0b8d70e3'], 'provenance__density': 'dummy estimator based on mw', 'provenance__is_consumed_by': None, 'provenance__is_produced_by': None, 'provenance__mass': None, 'provenance__molecular_weight': 'periodic table', 'provenance__smiles': None, 'provenance__state_of_matter': 'dummy estimator based on mw'}, 'liquid_chemical': {'identifier': 'bb94bd85-c02e-4dc6-a442-efeec30cc73d', 'smiles': 'ClCCl', 'state_of_matter': 'LIQUID', 'molecular_weight': 84.93258000000002, 'density': 1.0, 'mass': 0.8493258000000001, 'is_produced_by': [], 'is_consumed_by': ['1766eb60-0e94-4039-b1e7-406f0b8d70e3'], 'provenance__density': 'dummy estimator based on mw', 'provenance__is_consumed_by': None, 'provenance__is_produced_by': None, 'provenance__mass': None, 'provenance__molecular_weight': 'periodic table', 'provenance__smiles': None, 'provenance__state_of_matter': 'dummy estimator based on mw'}, 'notes': 'making ClCCl solution for O=C(OC(Cl)(Cl)Cl)OC(Cl)(Cl)Cl'}"", 'resources': ['SimplifiedChemicalStorage', 'ReactionVessel-1766eb60-0e94-4039-b1e7-406f0b8d70e3', 'd97b821f-b18c-4eb6-8d62-12b78b6ee1b8'], 'source_iri': 'SimplifiedChemicalStorage', 'destination_iri': 'ReactionVessel-1766eb60-0e94-4039-b1e7-406f0b8d70e3', 'transfer_device_iri': 'd97b821f-b18c-4eb6-8d62-12b78b6ee1b8', 'portion_size': 0.5}"
8c8f9f9e-7aa3-429e-894c-2e0af07d9f61,2.2357911340223957,EFFECT_APPLIED,"{'identifier': '8c8f9f9e-7aa3-429e-894c-2e0af07d9f61', 'temporal_cost': 2.2357911340223957, 'scheduled_start_time': 0.0, 'required_precedents': [], 'presumptions': [], 'action_effects': [{'type': <UnitaryEditType.ANNIHILATE: 'ANNIHILATE'>, 'instance_1_iri': 'InitialStorage', 'instance_2_iri': None, 'property_iri': None, 'data_value': None}, {'type': <UnitaryEditType.CREATE: 'CREATE'>, 'instance_1_iri': '9590afa0-c668-4ed6-b5d7-eb2eae878723', 'instance_2_iri': None, 'property_iri': None, 'data_value': None}, {'type': <UnitaryEditType.CREATE: 'CREATE'>, 'instance_1_iri': 'ee66f46d-8e3a-4549-b9c4-e637b91f3040', 'instance_2_iri': None, 'property_iri': None, 'data_value': None}], 'action_effects_description': ""{'solid_chemical': {'identifier': 'aa20cd0e-5077-4b94-8e85-5d744a06b232', 'smiles': 'O=C(OC(Cl)(Cl)Cl)OC(Cl)(Cl)Cl', 'state_of_matter': 'SOLID', 'molecular_weight': 296.7483000000001, 'density': 1.4, 'mass': 2.967483000000001, 'is_produced_by': [], 'is_consumed_by': ['1766eb60-0e94-4039-b1e7-406f0b8d70e3'], 'provenance__density': 'dummy estimator based on mw', 'provenance__is_consumed_by': None, 'provenance__is_produced_by': None, 'provenance__mass': None, 'provenance__molecular_weight': 'periodic table', 'provenance__smiles': None, 'provenance__state_of_matter': 'dummy estimator based on mw'}, 'liquid_chemical': {'identifier': 'bb94bd85-c02e-4dc6-a442-efeec30cc73d', 'smiles': 'ClCCl', 'state_of_matter': 'LIQUID', 'molecular_weight': 84.93258000000002, 'density': 1.0, 'mass': 0.8493258000000001, 'is_produced_by': [], 'is_consumed_by': ['1766eb60-0e94-4039-b1e7-406f0b8d70e3'], 'provenance__density': 'dummy estimator based on mw', 'provenance__is_consumed_by': None, 'provenance__is_produced_by': None, 'provenance__mass': None, 'provenance__molecular_weight': 'periodic table', 'provenance__smiles': None, 'provenance__state_of_matter': 'dummy estimator based on mw'}, 'notes': 'making ClCCl solution for O=C(OC(Cl)(Cl)Cl)OC(Cl)(Cl)Cl'}"", 'resources': ['SimplifiedChemicalStorage', 'ReactionVessel-1766eb60-0e94-4039-b1e7-406f0b8d70e3', 'd97b821f-b18c-4eb6-8d62-12b78b6ee1b8'], 'source_iri': 'SimplifiedChemicalStorage', 'destination_iri': 'ReactionVessel-1766eb60-0e94-4039-b1e7-406f0b8d70e3', 'transfer_device_iri': 'd97b821f-b18c-4eb6-8d62-12b78b6ee1b8', 'portion_size': 0.5}"
8c8f9f9e-7aa3-429e-894c-2e0af07d9f61,2.2357911340223957,ACTION_END,"{'identifier': '8c8f9f9e-7aa3-429e-894c-2e0af07d9f61', 'temporal_cost': 2.2357911340223957, 'scheduled_start_time': 0.0, 'required_precedents': [], 'presumptions': [], 'action_effects': [{'type': <UnitaryEditType.ANNIHILATE: 'ANNIHILATE'>, 'instance_1_iri': 'InitialStorage', 'instance_2_iri': None, 'property_iri': None, 'data_value': None}, {'type': <UnitaryEditType.CREATE: 'CREATE'>, 'instance_1_iri': '9590afa0-c668-4ed6-b5d7-eb2eae878723', 'instance_2_iri': None, 'property_iri': None, 'data_value': None}, {'type': <UnitaryEditType.CREATE: 'CREATE'>, 'instance_1_iri': 'ee66f46d-8e3a-4549-b9c4-e637b91f3040', 'instance_2_iri': None, 'property_iri': None, 'data_value': None}], 'action_effects_description': ""{'solid_chemical': {'identifier': 'aa20cd0e-5077-4b94-8e85-5d744a06b232', 'smiles': 'O=C(OC(Cl)(Cl)Cl)OC(Cl)(Cl)Cl', 'state_of_matter': 'SOLID', 'molecular_weight': 296.7483000000001, 'density': 1.4, 'mass': 2.967483000000001, 'is_produced_by': [], 'is_consumed_by': ['1766eb60-0e94-4039-b1e7-406f0b8d70e3'], 'provenance__density': 'dummy estimator based on mw', 'provenance__is_consumed_by': None, 'provenance__is_produced_by': None, 'provenance__mass': None, 'provenance__molecular_weight': 'periodic table', 'provenance__smiles': None, 'provenance__state_of_matter': 'dummy estimator based on mw'}, 'liquid_chemical': {'identifier': 'bb94bd85-c02e-4dc6-a442-efeec30cc73d', 'smiles': 'ClCCl', 'state_of_matter': 'LIQUID', 'molecular_weight': 84.93258000000002, 'density': 1.0, 'mass': 0.8493258000000001, 'is_produced_by': [], 'is_consumed_by': ['1766eb60-0e94-4039-b1e7-406f0b8d70e3'], 'provenance__density': 'dummy estimator based on mw', 'provenance__is_consumed_by': None, 'provenance__is_produced_by': None, 'provenance__mass': None, 'provenance__molecular_weight': 'periodic table', 'provenance__smiles': None, 'provenance__state_of_matter': 'dummy estimator based on mw'}, 'notes': 'making ClCCl solution for O=C(OC(Cl)(Cl)Cl)OC(Cl)(Cl)Cl'}"", 'resources': ['SimplifiedChemicalStorage', 'ReactionVessel-1766eb60-0e94-4039-b1e7-406f0b8d70e3', 'd97b821f-b18c-4eb6-8d62-12b78b6ee1b8'], 'source_iri': 'SimplifiedChemicalStorage', 'destination_iri': 'ReactionVessel-1766eb60-0e94-4039-b1e7-406f0b8d70e3', 'transfer_device_iri': 'd97b821f-b18c-4eb6-8d62-12b78b6ee1b8', 'portion_size': 0.5}"
84841259-42f4-4bf6-acbe-8676a4871e00,2.2357911340223957,ACTION_START,"{'identifier': '84841259-42f4-4bf6-acbe-8676a4871e00', 'temporal_cost': 1.4366943832094916, 'scheduled_start_time': 0.0, 'required_precedents': [], 'presumptions': [], 'action_effects': [], 'action_effects_description': ""{'solid_chemical': {'identifier': '95ee8735-4080-4135-b9b0-7f771c0f78b7', 'smiles': 'O[K]', 'state_of_matter': 'SOLID', 'molecular_weight': 56.10564, 'density': 1.4, 'mass': 0.5610564, 'is_produced_by': [], 'is_consumed_by': ['f0b7eca0-0cd3-469d-9030-046703bd3768'], 'provenance__density': 'dummy estimator based on mw', 'provenance__is_consumed_by': None, 'provenance__is_produced_by': None, 'provenance__mass': None, 'provenance__molecular_weight': 'periodic table', 'provenance__smiles': None, 'provenance__state_of_matter': 'dummy estimator based on mw'}, 'liquid_chemical': {'identifier': 'fc1dc409-ef68-442f-a939-b6920fa065bb', 'smiles': 'Clc1cnc2[nH]ccc2c1', 'state_of_matter': 'LIQUID', 'molecular_weight': 152.58099999999993, 'density': 1.0, 'mass': 1.5258099999999994, 'is_produced_by': [], 'is_consumed_by': ['f0b7eca0-0cd3-469d-9030-046703bd3768'], 'provenance__density': 'dummy estimator based on mw', 'provenance__is_consumed_by': None, 'provenance__is_produced_by': None, 'provenance__mass': None, 'provenance__molecular_weight': 'periodic table', 'provenance__smiles': None, 'provenance__state_of_matter': 'dummy estimator based on mw'}, 'notes': 'making Clc1cnc2[nH]ccc2c1 solution for O[K]'}"", 'resources': ['SimplifiedChemicalStorage', 'ReactionVessel-f0b7eca0-0cd3-469d-9030-046703bd3768', 'c34acd78-88e8-4ed3-b536-9a5ce60f620f'], 'source_iri': 'SimplifiedChemicalStorage', 'destination_iri': 'ReactionVessel-f0b7eca0-0cd3-469d-9030-046703bd3768', 'transfer_device_iri': 'c34acd78-88e8-4ed3-b536-9a5ce60f620f', 'portion_size': 0.5}"
84841259-42f4-4bf6-acbe-8676a4871e00,3.6724855172318875,EFFECT_APPLIED,"{'identifier': '84841259-42f4-4bf6-acbe-8676a4871e00', 'temporal_cost': 1.4366943832094916, 'scheduled_start_time': 0.0, 'required_precedents': [], 'presumptions': [], 'action_effects': [{'type': <UnitaryEditType.ANNIHILATE: 'ANNIHILATE'>, 'instance_1_iri': '9590afa0-c668-4ed6-b5d7-eb2eae878723', 'instance_2_iri': None, 'property_iri': None, 'data_value': None}, {'type': <UnitaryEditType.CREATE: 'CREATE'>, 'instance_1_iri': '6d075296-cd3a-4fea-b8b7-4b9684cadcdc', 'instance_2_iri': None, 'property_iri': None, 'data_value': None}, {'type': <UnitaryEditType.CREATE: 'CREATE'>, 'instance_1_iri': '75482d10-dcc7-4cc1-bd66-80c43b29c821', 'instance_2_iri': None, 'property_iri': None, 'data_value': None}], 'action_effects_description': ""{'solid_chemical': {'identifier': '95ee8735-4080-4135-b9b0-7f771c0f78b7', 'smiles': 'O[K]', 'state_of_matter': 'SOLID', 'molecular_weight': 56.10564, 'density': 1.4, 'mass': 0.5610564, 'is_produced_by': [], 'is_consumed_by': ['f0b7eca0-0cd3-469d-9030-046703bd3768'], 'provenance__density': 'dummy estimator based on mw', 'provenance__is_consumed_by': None, 'provenance__is_produced_by': None, 'provenance__mass': None, 'provenance__molecular_weight': 'periodic table', 'provenance__smiles': None, 'provenance__state_of_matter': 'dummy estimator based on mw'}, 'liquid_chemical': {'identifier': 'fc1dc409-ef68-442f-a939-b6920fa065bb', 'smiles': 'Clc1cnc2[nH]ccc2c1', 'state_of_matter': 'LIQUID', 'molecular_weight': 152.58099999999993, 'density': 1.0, 'mass': 1.5258099999999994, 'is_produced_by': [], 'is_consumed_by': ['f0b7eca0-0cd3-469d-9030-046703bd3768'], 'provenance__density': 'dummy estimator based on mw', 'provenance__is_consumed_by': None, 'provenance__is_produced_by': None, 'provenance__mass': None, 'provenance__molecular_weight': 'periodic table', 'provenance__smiles': None, 'provenance__state_of_matter': 'dummy estimator based on mw'}, 'notes': 'making Clc1cnc2[nH]ccc2c1 solution for O[K]'}"", 'resources': ['SimplifiedChemicalStorage', 'ReactionVessel-f0b7eca0-0cd3-469d-9030-046703bd3768', 'c34acd78-88e8-4ed3-b536-9a5ce60f620f'], 'source_iri': 'SimplifiedChemicalStorage', 'destination_iri': 'ReactionVessel-f0b7eca0-0cd3-469d-9030-046703bd3768', 'transfer_device_iri': 'c34acd78-88e8-4ed3-b536-9a5ce60f620f', 'portion_size': 0.5}"
84841259-42f4-4bf6-acbe-8676a4871e00,3.6724855172318875,EFFECT_APPLIED,"{'identifier': '84841259-42f4-4bf6-acbe-8676a4871e00', 'temporal_cost': 1.4366943832094916, 'scheduled_start_time': 0.0, 'required_precedents': [], 'presumptions': [], 'action_effects': [{'type': <UnitaryEditType.ANNIHILATE: 'ANNIHILATE'>, 'instance_1_iri': '9590afa0-c668-4ed6-b5d7-eb2eae878723', 'instance_2_iri': None, 'property_iri': None, 'data_value': None}, {'type': <UnitaryEditType.CREATE: 'CREATE'>, 'instance_1_iri': '6d075296-cd3a-4fea-b8b7-4b9684cadcdc', 'instance_2_iri': None, 'property_iri': None, 'data_value': None}, {'type': <UnitaryEditType.CREATE: 'CREATE'>, 'instance_1_iri': '75482d10-dcc7-4cc1-bd66-80c43b29c821', 'instance_2_iri': None, 'property_iri': None, 'data_value': None}], 'action_effects_description': ""{'solid_chemical': {'identifier': '95ee8735-4080-4135-b9b0-7f771c0f78b7', 'smiles': 'O[K]', 'state_of_matter': 'SOLID', 'molecular_weight': 56.10564, 'density': 1.4, 'mass': 0.5610564, 'is_produced_by': [], 'is_consumed_by': ['f0b7eca0-0cd3-469d-9030-046703bd3768'], 'provenance__density': 'dummy estimator based on mw', 'provenance__is_consumed_by': None, 'provenance__is_produced_by': None, 'provenance__mass': None, 'provenance__molecular_weight': 'periodic table', 'provenance__smiles': None, 'provenance__state_of_matter': 'dummy estimator based on mw'}, 'liquid_chemical': {'identifier': 'fc1dc409-ef68-442f-a939-b6920fa065bb', 'smiles': 'Clc1cnc2[nH]ccc2c1', 'state_of_matter': 'LIQUID', 'molecular_weight': 152.58099999999993, 'density': 1.0, 'mass': 1.5258099999999994, 'is_produced_by': [], 'is_consumed_by': ['f0b7eca0-0cd3-469d-9030-046703bd3768'], 'provenance__density': 'dummy estimator based on mw', 'provenance__is_consumed_by': None, 'provenance__is_produced_by': None, 'provenance__mass': None, 'provenance__molecular_weight': 'periodic table', 'provenance__smiles': None, 'provenance__state_of_matter': 'dummy estimator based on mw'}, 'notes': 'making Clc1cnc2[nH]ccc2c1 solution for O[K]'}"", 'resources': ['SimplifiedChemicalStorage', 'ReactionVessel-f0b7eca0-0cd3-469d-9030-046703bd3768', 'c34acd78-88e8-4ed3-b536-9a5ce60f620f'], 'source_iri': 'SimplifiedChemicalStorage', 'destination_iri': 'ReactionVessel-f0b7eca0-0cd3-469d-9030-046703bd3768', 'transfer_device_iri': 'c34acd78-88e8-4ed3-b536-9a5ce60f620f', 'portion_size': 0.5}"
84841259-42f4-4bf6-acbe-8676a4871e00,3.6724855172318875,EFFECT_APPLIED,"{'identifier': '84841259-42f4-4bf6-acbe-8676a4871e00', 'temporal_cost': 1.4366943832094916, 'scheduled_start_time': 0.0, 'required_precedents': [], 'presumptions': [], 'action_effects': [{'type': <UnitaryEditType.ANNIHILATE: 'ANNIHILATE'>, 'instance_1_iri': '9590afa0-c668-4ed6-b5d7-eb2eae878723', 'instance_2_iri': None, 'property_iri': None, 'data_value': None}, {'type': <UnitaryEditType.CREATE: 'CREATE'>, 'instance_1_iri': '6d075296-cd3a-4fea-b8b7-4b9684cadcdc', 'instance_2_iri': None, 'property_iri': None, 'data_value': None}, {'type': <UnitaryEditType.CREATE: 'CREATE'>, 'instance_1_iri': '75482d10-dcc7-4cc1-bd66-80c43b29c821', 'instance_2_iri': None, 'property_iri': None, 'data_value': None}], 'action_effects_description': ""{'solid_chemical': {'identifier': '95ee8735-4080-4135-b9b0-7f771c0f78b7', 'smiles': 'O[K]', 'state_of_matter': 'SOLID', 'molecular_weight': 56.10564, 'density': 1.4, 'mass': 0.5610564, 'is_produced_by': [], 'is_consumed_by': ['f0b7eca0-0cd3-469d-9030-046703bd3768'], 'provenance__density': 'dummy estimator based on mw', 'provenance__is_consumed_by': None, 'provenance__is_produced_by': None, 'provenance__mass': None, 'provenance__molecular_weight': 'periodic table', 'provenance__smiles': None, 'provenance__state_of_matter': 'dummy estimator based on mw'}, 'liquid_chemical': {'identifier': 'fc1dc409-ef68-442f-a939-b6920fa065bb', 'smiles': 'Clc1cnc2[nH]ccc2c1', 'state_of_matter': 'LIQUID', 'molecular_weight': 152.58099999999993, 'density': 1.0, 'mass': 1.5258099999999994, 'is_produced_by': [], 'is_consumed_by': ['f0b7eca0-0cd3-469d-9030-046703bd3768'], 'provenance__density': 'dummy estimator based on mw', 'provenance__is_consumed_by': None, 'provenance__is_produced_by': None, 'provenance__mass': None, 'provenance__molecular_weight': 'periodic table', 'provenance__smiles': None, 'provenance__state_of_matter': 'dummy estimator based on mw'}, 'notes': 'making Clc1cnc2[nH]ccc2c1 solution for O[K]'}"", 'resources': ['SimplifiedChemicalStorage', 'ReactionVessel-f0b7eca0-0cd3-469d-9030-046703bd3768', 'c34acd78-88e8-4ed3-b536-9a5ce60f620f'], 'source_iri': 'SimplifiedChemicalStorage', 'destination_iri': 'ReactionVessel-f0b7eca0-0cd3-469d-9030-046703bd3768', 'transfer_device_iri': 'c34acd78-88e8-4ed3-b536-9a5ce60f620f', 'portion_size': 0.5}"
84841259-42f4-4bf6-acbe-8676a4871e00,3.6724855172318875,ACTION_END,"{'identifier': '84841259-42f4-4bf6-acbe-8676a4871e00', 'temporal_cost': 1.4366943832094916, 'scheduled_start_time': 0.0, 'required_precedents': [], 'presumptions': [], 'action_effects': [{'type': <UnitaryEditType.ANNIHILATE: 'ANNIHILATE'>, 'instance_1_iri': '9590afa0-c668-4ed6-b5d7-eb2eae878723', 'instance_2_iri': None, 'property_iri': None, 'data_value': None}, {'type': <UnitaryEditType.CREATE: 'CREATE'>, 'instance_1_iri': '6d075296-cd3a-4fea-b8b7-4b9684cadcdc', 'instance_2_iri': None, 'property_iri': None, 'data_value': None}, {'type': <UnitaryEditType.CREATE: 'CREATE'>, 'instance_1_iri': '75482d10-dcc7-4cc1-bd66-80c43b29c821', 'instance_2_iri': None, 'property_iri': None, 'data_value': None}], 'action_effects_description': ""{'solid_chemical': {'identifier': '95ee8735-4080-4135-b9b0-7f771c0f78b7', 'smiles': 'O[K]', 'state_of_matter': 'SOLID', 'molecular_weight': 56.10564, 'density': 1.4, 'mass': 0.5610564, 'is_produced_by': [], 'is_consumed_by': ['f0b7eca0-0cd3-469d-9030-046703bd3768'], 'provenance__density': 'dummy estimator based on mw', 'provenance__is_consumed_by': None, 'provenance__is_produced_by': None, 'provenance__mass': None, 'provenance__molecular_weight': 'periodic table', 'provenance__smiles': None, 'provenance__state_of_matter': 'dummy estimator based on mw'}, 'liquid_chemical': {'identifier': 'fc1dc409-ef68-442f-a939-b6920fa065bb', 'smiles': 'Clc1cnc2[nH]ccc2c1', 'state_of_matter': 'LIQUID', 'molecular_weight': 152.58099999999993, 'density': 1.0, 'mass': 1.5258099999999994, 'is_produced_by': [], 'is_consumed_by': ['f0b7eca0-0cd3-469d-9030-046703bd3768'], 'provenance__density': 'dummy estimator based on mw', 'provenance__is_consumed_by': None, 'provenance__is_produced_by': None, 'provenance__mass': None, 'provenance__molecular_weight': 'periodic table', 'provenance__smiles': None, 'provenance__state_of_matter': 'dummy estimator based on mw'}, 'notes': 'making Clc1cnc2[nH]ccc2c1 solution for O[K]'}"", 'resources': ['SimplifiedChemicalStorage', 'ReactionVessel-f0b7eca0-0cd3-469d-9030-046703bd3768', 'c34acd78-88e8-4ed3-b536-9a5ce60f620f'], 'source_iri': 'SimplifiedChemicalStorage', 'destination_iri': 'ReactionVessel-f0b7eca0-0cd3-469d-9030-046703bd3768', 'transfer_device_iri': 'c34acd78-88e8-4ed3-b536-9a5ce60f620f', 'portion_size': 0.5}"
